#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10	Xc2.lambda11	Xc2.lambda12	Xc2.lambda13	Xc2.lambda14	Xc2.lambda15	Xc2.lambda16	Xc2.lambda17	Xc2.lambda18	Xc2.lambda19	Xc2.lambda20
P22888	16.518919423912998	10.645525850966155	14.316396834057933	7.341741966183555	9.177177457729444	7.341741966183555	12.113874244202867	11.37970004758451	4.037958081400955	17.98726781714971	34.87327433937189	14.316396834057933	5.873393572946844	16.15183232560382	12.113874244202867	20.189790407004775	19.088529112077243	1.8354354915458888	9.544264556038621	11.746787145893688	0.03300493385505906	0.03249091725804366	0.030822072092652253	0.032118864579547005	0.03128779242652075	0.03120725722686553	0.031051476630931725	0.029556170797421344	0.03192863854604549	0.032904007572244966	0.03178209088911359	0.031149587595571265	0.032083587447053	0.029803904847610214	0.03085203511802742	0.03194341108833816	0.031025429391567053	0.03225395595084594	0.032847709726515004	0.03279905865084876
P30968	7.528094927417282	3.3876427173377768	6.7752854346755536	2.634833224596049	3.0112379709669126	5.646071195562961	2.2584284782251847	4.140452210079505	3.0112379709669126	7.151690181046418	18.44383257217234	7.151690181046418	4.893261702821233	10.539332898384195	5.646071195562961	10.16292815201333	7.528094927417282	3.3876427173377768	3.764047463708641	6.39888068830469	0.030843856895365215	0.029984564582939733	0.030354435098805112	0.02864759859745522	0.029802719236307798	0.02770484597151876	0.029137056196598368	0.03174149606834398	0.031598258947837486	0.031341079158796824	0.03379009181692487	0.030117186170136218	0.03086324508449495	0.03294077997633643	0.030208289886700965	0.03203060676717682	0.03185569683414354	0.03450571114972332	0.032433961522084144	0.033693773667446136
P30518	16.005801309529083	9.875919956943477	2.043293784195202	3.405489640325337	3.7460386043578704	3.064940676292803	3.7460386043578704	8.173175136780808	3.064940676292803	4.086587568390404	16.68689923759415	1.3621958561301348	3.405489640325337	4.767685496455472	8.854273064845875	11.919213741138678	5.789332388553072	3.7460386043578704	2.383842748227736	10.216468920976011	0.029709692784032255	0.03152093273241991	0.029843811351910738	0.03088468621718948	0.032045405341814326	0.030863236620145538	0.032341632270936005	0.034220573262354725	0.032535880010737414	0.03208982053962407	0.03479608649630916	0.0321589414015484	0.03275754327171816	0.035279247018258415	0.03527379491589655	0.03430727176409068	0.03563974838168945	0.03375600298211159	0.034215611639462795	0.03521111696521663
P37288	12.498684038043624	8.332456025362415	5.902156351298378	4.1662280126812075	4.860599348128075	5.20778501585151	4.1662280126812075	7.985270357638981	2.0831140063406037	7.638084689915548	10.762755699426453	6.249342019021812	5.554970683574944	8.332456025362415	7.985270357638981	13.193055373490491	9.374013028532717	5.20778501585151	3.47185667723434	12.151498370320189	0.031308436200295275	0.031280408388821894	0.02933797262373886	0.030130546303181474	0.0333623930142259	0.03017699823066189	0.03131737473336763	0.03366472736871943	0.0324284301601557	0.03211243175497394	0.035642534717132426	0.03297275905382404	0.030908784013928475	0.03455341315555677	0.034824107987442864	0.03381630648989842	0.03373313185694889	0.03421003553649281	0.034193620382342665	0.03283992030485685
P47901	12.153506482264756	10.070048228162227	3.8196734658546374	5.555888677606745	4.166916508205059	4.514159550555481	3.8196734658546374	9.375562143461384	2.430701296452951	6.2503747623075885	22.570797752777406	3.1251873811537942	3.8196734658546374	5.555888677606745	9.722805185811804	11.806263439914334	11.806263439914334	4.861402592905902	3.1251873811537942	8.68107605876054	0.032362006209437265	0.03079473210455589	0.030524007298385038	0.03065816661908799	0.03297887666316897	0.03235602118870902	0.03183625081289612	0.033890451346182855	0.03319738466020186	0.03318889046420324	0.033883288606598484	0.03277962018375217	0.033459123906320554	0.031848441889937386	0.03349702362024372	0.03212438031648317	0.03382983377494446	0.031726474548396666	0.035228810780582015	0.03259317265549142
P30559	18.281526966197582	8.623361776508293	3.449344710603317	3.1044102395429856	4.829082594844644	4.1392136527239805	3.794279181663649	6.208820479085971	2.0696068263619902	6.898689421206634	17.936592495137248	4.829082594844644	2.7594757684826536	7.2436238922669665	5.518951536965307	11.382837544990947	5.518951536965307	3.794279181663649	2.7594757684826536	11.037903073930615	0.0308138373289533	0.031888787924147864	0.028111572569158277	0.030684206161012247	0.031077845263087267	0.032442768607371886	0.03335905580128548	0.031791638457262114	0.03261842370915123	0.03379949197957031	0.03430291332020733	0.03268536349036939	0.03240605035930232	0.03277493327074654	0.0341677741198751	0.032979683528378184	0.03368144146194006	0.03547247707973936	0.03530006367142525	0.034707200836684965
Q9BYV1	11.957521089285288	9.143986715335808	4.923685154411589	5.978760544642644	5.978760544642644	7.385527731617383	11.254137495797918	14.771055463234767	7.385527731617383	9.495678512079493	16.529514446953193	9.143986715335808	6.682144138130014	9.847370308823178	10.902445699054233	10.902445699054233	9.847370308823178	1.7584589837184248	3.868609764180534	13.012596479516343	0.03399407255953921	0.03483154236067693	0.032448658290258454	0.030651892397700272	0.033576985550159845	0.034204671579599846	0.032690712863820394	0.031348553201270446	0.03138750390934514	0.031336681263094114	0.032289020028777614	0.03161151537150214	0.032260125285501096	0.03348385462911669	0.03150702399087005	0.03278086709355099	0.03314149929413671	0.03309044602684723	0.031048856089095498	0.030623721471452495
Q99259	13.761686622902774	9.39822501076287	9.733875904004401	10.069526797245931	4.363461612139904	8.055621437796745	13.090384836419712	14.768639302627367	4.699112505381435	11.076479476970524	18.125148235042676	14.097337516144306	6.041716078347559	10.069526797245931	7.719970544555214	12.41908304993665	11.747781263453588	3.0208580391737794	6.37736697158909	10.740828583728995	0.032390380369547875	0.032751114393011004	0.03136328661831057	0.03274148520786313	0.03586405736833797	0.03357881228669103	0.03246338558237501	0.03349158643987091	0.03285751405110668	0.03226114319014247	0.03150177631029501	0.03400392402294346	0.036433042299626905	0.032887736072720164	0.034260650332515394	0.033513286746420894	0.03304477294838236	0.03203933731627355	0.033407988404760586	0.03349382679727405
P35520	13.583699534456272	9.50858967411939	4.414702348698288	10.187774650842204	3.7355173719754746	8.150219720673762	13.923292022817678	15.621254464624712	4.754294837059695	11.885737092649238	17.31921690643175	12.564922069372052	4.414702348698288	5.093887325421102	10.866959627565018	11.206552115926424	11.54614460428783	2.7167399068912546	2.7167399068912546	12.904514557733458	0.03197720984732737	0.03416564957831681	0.03239818616240734	0.031619328587003614	0.03221699325639732	0.03255967906636134	0.032811642795467486	0.033524717131165935	0.03328153182710153	0.031769082026974274	0.030669281925721447	0.03203633194249689	0.03240784585973443	0.03477561253350501	0.0325751469451313	0.034808622023895945	0.033778411982434094	0.03588017855277474	0.032807211837944626	0.03434484775643176
Q16719	11.620718148030255	5.468573246131885	6.835716557664856	7.5192882134313415	3.0760724509491855	3.7596441067156707	12.304289803796742	10.253574836497284	6.493930729781614	11.278932320147012	17.772863049928628	12.987861459563227	3.0760724509491855	6.835716557664856	7.861074041314585	7.5192882134313415	6.835716557664856	1.708929139416214	5.468573246131885	10.253574836497284	0.03197600927779575	0.033153280888681455	0.032426150196313834	0.03227887975611813	0.03439271227102865	0.03198030359965068	0.031638765126643466	0.03262805984656306	0.0329106368401717	0.034901956317314325	0.03501704190206923	0.03422673950724663	0.03325868690516294	0.031358806458565806	0.03047642855703241	0.03292702718806742	0.032884825277729894	0.03264606121225924	0.03407743298421539	0.03305436800412715
P34896	15.11005430130508	8.241847800711861	6.868206500593218	7.898437475682201	3.434103250296609	5.837975525504235	10.302309750889828	14.079823326216097	5.494565200474574	7.55502715065254	17.513926576512706	10.302309750889828	3.434103250296609	5.837975525504235	7.55502715065254	10.302309750889828	8.585258125741522	0.6868206500593218	6.524796175563557	10.302309750889828	0.033306337209109846	0.0349073906009462	0.032865421544665444	0.03232948894199077	0.03256313362135179	0.03330074249421446	0.03328616622536855	0.03365124090578679	0.03152428573468924	0.034066237691014446	0.031658736990556186	0.03178370491277934	0.0344515328251334	0.03224462941782049	0.0339668274452201	0.03184054750785265	0.03308997309899235	0.03157073548376766	0.029906356940394712	0.03427618537868471
Q9Y697	15.068084442618202	11.049928591253348	3.3484632094707116	7.366619060835566	2.343924246629498	6.0272337770472815	9.710543307465064	11.049928591253348	4.018155851364854	10.045389628412135	12.389313875041633	7.366619060835566	4.687848493258996	2.343924246629498	9.040850665570922	11.049928591253348	7.701465381782637	1.3393852837882847	5.0226948142060674	12.054467554094563	0.034637169965920825	0.03290606348933248	0.03375916273298794	0.032806363830250033	0.032827927863570014	0.034795941780919104	0.03315500764820862	0.03278186554437153	0.03392819907550969	0.03286893914461439	0.03313497525872851	0.032695387682835884	0.03269964645373591	0.033990066860745155	0.032666376670231034	0.03350152165294434	0.03259131654479203	0.03251526502088148	0.03177013360045963	0.03512234823189021
P17174	11.237586596443046	7.2713795624043245	8.262931320914005	6.279827803894644	1.3220690113462408	4.957758792548403	8.593448573750566	9.254483079423686	2.9746552755290416	6.279827803894644	12.229138354952727	6.940862309567764	1.9831035170193612	7.601896815240885	7.932414068077445	8.923965826587125	7.2713795624043245	2.9746552755290416	3.9662070340387223	10.246034837933367	0.03344790419485221	0.033947258657172755	0.032804512723810825	0.03408023986330556	0.03425338475517993	0.03259850945166085	0.033525477348935996	0.03454635642514486	0.03360617338978504	0.03132877098877789	0.03435271690654999	0.03096182364380526	0.03221427075248999	0.03507643701802063	0.03475858847789069	0.032942636290059134	0.03323230194445081	0.0331174714021448	0.035825969804483764	0.03286194312491883
