#	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
P22888	0.17335243553008595	0.21060171919770773	0.29083094555873923	0.19627507163323782	0.26504297994269344	0.20487106017191978	0.166189111747851	0.3553008595988539	0.10888252148997135	0.12034383954154727	0.36103151862464183	0.16045845272206305	0.32664756446991405	0.17191977077363896	0.12177650429799428	0.18624641833810887	0.2836676217765043	0.21203438395415472	0.12034383954154727	0.27507163323782235	0.22349570200573066	0.2922636103151863	0.19627507163323782	0.18051575931232092	0.27650429799426934	0.24498567335243554	0.16189111747851004	0.2679083094555874	0.15902578796561603	0.2177650429799427	0.15616045845272206	0.015759312320916905	0.1303724928366762	0.28653295128939826	0.1991404011461318	0.17621776504297995	0.24355300859598855	0.27363896848137537	0.14040114613180515
P30968	0.1743119266055046	0.1743119266055046	0.327217125382263	0.1926605504587156	0.24770642201834864	0.21406727828746178	0.1620795107033639	0.327217125382263	0.12232415902140673	0.1345565749235474	0.3547400611620795	0.1345565749235474	0.3486238532110092	0.14067278287461774	0.14678899082568808	0.1834862385321101	0.24464831804281345	0.23853211009174313	0.1162079510703364	0.25688073394495414	0.2324159021406728	0.27217125382262997	0.1926605504587156	0.22629969418960244	0.2874617737003058	0.2018348623853211	0.15902140672782875	0.24770642201834864	0.1620795107033639	0.25688073394495414	0.14984709480122324	0.009174311926605505	0.07033639143730887	0.25076452599388377	0.22629969418960244	0.12232415902140673	0.21100917431192662	0.3241590214067278	0.13761467889908258
P30518	0.1810810810810811	0.0891891891891892	0.31891891891891894	0.1945945945945946	0.1810810810810811	0.27297297297297296	0.17027027027027028	0.2918918918918919	0.12972972972972974	0.16486486486486487	0.20540540540540542	0.20270270270270271	0.2864864864864865	0.07837837837837838	0.11621621621621622	0.23783783783783785	0.15135135135135136	0.22432432432432434	0.14864864864864866	0.21621621621621623	0.14864864864864866	0.2891891891891892	0.21081081081081082	0.12702702702702703	0.2945945945945946	0.11351351351351352	0.1891891891891892	0.3081081081081081	0.17027027027027028	0.16756756756756758	0.12702702702702703	0.01891891891891892	0.0891891891891892	0.25405405405405407	0.23513513513513515	0.10270270270270271	0.16486486486486487	0.2891891891891892	0.10540540540540541
P37288	0.19904076738609114	0.14148681055155876	0.28776978417266186	0.24700239808153476	0.19184652278177458	0.2302158273381295	0.2182254196642686	0.2733812949640288	0.11510791366906475	0.17026378896882494	0.2685851318944844	0.1606714628297362	0.2805755395683453	0.1486810551558753	0.11510791366906475	0.2278177458033573	0.19904076738609114	0.22541966426858512	0.1223021582733813	0.2422062350119904	0.18705035971223022	0.2541966426858513	0.23261390887290168	0.15827338129496402	0.26139088729016785	0.16786570743405277	0.18705035971223022	0.2589928057553957	0.18465227817745802	0.20623501199040767	0.16786570743405277	0.019184652278177457	0.08633093525179857	0.2278177458033573	0.20623501199040767	0.15827338129496402	0.18944844124700239	0.26618705035971224	0.1510791366906475
P47901	0.1867612293144208	0.14893617021276595	0.3380614657210402	0.17494089834515367	0.2695035460992908	0.22458628841607564	0.14657210401891252	0.37825059101654845	0.09219858156028368	0.1867612293144208	0.3049645390070922	0.18203309692671396	0.3309692671394799	0.1276595744680851	0.08747044917257683	0.20803782505910165	0.2033096926713948	0.26004728132387706	0.1347517730496454	0.24822695035460993	0.21040189125295508	0.30969267139479906	0.21513002364066194	0.12529550827423167	0.3120567375886525	0.17494089834515367	0.17966903073286053	0.3191489361702128	0.15839243498817968	0.18203309692671396	0.14657210401891252	0.014184397163120567	0.08983451536643026	0.26004728132387706	0.24349881796690306	0.13002364066193853	0.20094562647754138	0.28368794326241137	0.1347517730496454
P30559	0.17783505154639176	0.15206185567010308	0.25773195876288657	0.24484536082474226	0.16237113402061856	0.2551546391752577	0.16237113402061856	0.26288659793814434	0.13402061855670103	0.2036082474226804	0.2190721649484536	0.18041237113402062	0.31443298969072164	0.11855670103092783	0.12371134020618557	0.19845360824742267	0.19329896907216496	0.20618556701030927	0.10309278350515463	0.29381443298969073	0.13917525773195877	0.2654639175257732	0.16494845360824742	0.18298969072164947	0.23195876288659795	0.16752577319587628	0.17268041237113402	0.25773195876288657	0.13659793814432988	0.211340206185567	0.16494845360824742	0.010309278350515464	0.09278350515463918	0.25257731958762886	0.21649484536082475	0.10309278350515463	0.2268041237113402	0.23969072164948454	0.10309278350515463
Q9BYV1	0.20857699805068225	0.19103313840155944	0.290448343079922	0.253411306042885	0.21442495126705652	0.20662768031189083	0.24561403508771928	0.29239766081871343	0.1286549707602339	0.1695906432748538	0.30409356725146197	0.2046783625730994	0.35282651072124754	0.16374269005847952	0.0935672514619883	0.1949317738791423	0.26705653021442494	0.21052631578947367	0.14230019493177387	0.3079922027290448	0.20857699805068225	0.2709551656920078	0.23586744639376217	0.15789473684210525	0.2651072124756335	0.24366471734892786	0.19883040935672514	0.26900584795321636	0.17153996101364521	0.2222222222222222	0.1695906432748538	0.023391812865497075	0.14814814814814814	0.25925925925925924	0.21637426900584794	0.17738791423001948	0.26120857699805067	0.2300194931773879	0.13840155945419103
Q99259	0.23946037099494097	0.21585160202360876	0.19224283305227655	0.24451939291736932	0.2411467116357504	0.16863406408094436	0.20236087689713322	0.2900505902192243	0.11298482293423272	0.18381112984822934	0.2984822934232715	0.13322091062394603	0.33220910623946037	0.1703204047217538	0.07588532883642496	0.2175379426644182	0.25463743676222594	0.15008431703204048	0.1433389544688027	0.30185497470489037	0.20067453625632378	0.23777403035413153	0.19392917369308602	0.18887015177065766	0.1821247892074199	0.24957841483979765	0.21585160202360876	0.22934232715008432	0.16526138279932545	0.2175379426644182	0.17537942664418213	0.03709949409780776	0.1821247892074199	0.23440134907251264	0.2209106239460371	0.1905564924114671	0.28330522765598654	0.18043844856661045	0.17200674536256325
P35520	0.2109090909090909	0.19818181818181818	0.21818181818181817	0.2545454545454545	0.23272727272727273	0.1781818181818182	0.21454545454545454	0.3054545454545455	0.09818181818181818	0.2	0.26	0.1781818181818182	0.34	0.14909090909090908	0.06545454545454546	0.2290909090909091	0.2309090909090909	0.1781818181818182	0.14727272727272728	0.29454545454545455	0.19454545454545455	0.29818181818181816	0.16363636363636364	0.16727272727272727	0.20727272727272728	0.2309090909090909	0.2109090909090909	0.3145454545454546	0.1290909090909091	0.2018181818181818	0.18181818181818182	0.038181818181818185	0.18727272727272729	0.23636363636363636	0.2509090909090909	0.14545454545454545	0.27454545454545454	0.19090909090909092	0.13454545454545455
Q16719	0.1875	0.21551724137931033	0.27801724137931033	0.23706896551724138	0.23922413793103448	0.21767241379310345	0.23706896551724138	0.3168103448275862	0.1314655172413793	0.15086206896551724	0.3168103448275862	0.1810344827586207	0.3577586206896552	0.15732758620689655	0.09267241379310345	0.1853448275862069	0.30387931034482757	0.1853448275862069	0.10560344827586207	0.30387931034482757	0.21120689655172414	0.28448275862068967	0.1853448275862069	0.17456896551724138	0.23060344827586207	0.2672413793103448	0.17025862068965517	0.27586206896551724	0.14655172413793102	0.21336206896551724	0.16379310344827586	0.03879310344827586	0.15948275862068967	0.2349137931034483	0.22413793103448276	0.17025862068965517	0.2650862068965517	0.23922413793103448	0.13793103448275862
